Order_ID,Order_Date,Ship_Date,Customer_ID,Segment,Region,State,Category,Sub_Category,Sales,Quantity,Discount,Profit
CA-1899,2023-05-14,2023-05-22,CG-3962,Home Office,East,Florida,Furniture,Tables,1447.22,4,0.26,12.72
CA-1900,2023-08-23,2023-09-01,CG-7277,Consumer,West,Ohio,Technology,Phones,1999.47,8,0.04,260.41
CA-1901,2023-08-01,2023-08-05,CG-4038,Corporate,Central,Ohio,Furniture,Furnishings,1308.16,7,0.03,147.78
CA-1902,2023-10-13,2023-10-22,CG-3577,Home Office,East,New York,Office Supplies,Art,153.94,8,0.17,8.37
CA-1903,2023-03-18,2023-03-26,CG-2387,Home Office,South,Florida,Furniture,Tables,887.33,6,0.29,-82.24
CA-1904,2023-06-28,2023-07-05,CG-8063,Consumer,East,Michigan,Technology,Accessories,1488.19,9,0.02,377.91
CA-1905,2023-10-31,2023-11-05,CG-7708,Consumer,East,Texas,Technology,Phones,1723.32,7,0.25,181.78
CA-1906,2023-01-18,2023-01-25,CG-3815,Corporate,South,California,Technology,Copiers,830.49,7,0.23,131.38
CA-1907,2023-12-29,2024-01-07,CG-2074,Home Office,Central,Illinois,Office Supplies,Supplies,121.75,6,0.04,18.71
CA-1908,2023-01-05,2023-01-06,CG-7783,Consumer,South,Ohio,Technology,Phones,315.28,8,0.15,24.22
CA-1909,2023-09-12,2023-09-16,CG-6037,Home Office,South,Ohio,Technology,Phones,295.48,9,0.08,58.59
CA-1910,2023-05-22,2023-05-30,CG-2480,Corporate,West,Michigan,Office Supplies,Labels,449.27,1,0.21,10.79
CA-1911,2023-02-25,2023-03-06,CG-6813,Corporate,South,Michigan,Furniture,Furnishings,561.96,7,0.21,68.55
CA-1912,2023-09-27,2023-10-02,CG-2041,Corporate,West,Georgia,Technology,Accessories,1300.44,3,0.0,209.97
CA-1913,2023-09-29,2023-10-03,CG-1540,Consumer,Central,Michigan,Technology,Phones,1418.79,6,0.2,143.4
CA-1914,2023-10-28,2023-11-06,CG-4659,Home Office,Central,Illinois,Technology,Copiers,446.12,8,0.15,6.83
CA-1915,2023-06-13,2023-06-17,CG-1258,Consumer,Central,California,Furniture,Chairs,1314.47,1,0.29,137.87
CA-1916,2023-11-03,2023-11-09,CG-4196,Corporate,East,Illinois,Technology,Accessories,1616.54,1,0.18,316.73
CA-1917,2023-12-03,2023-12-08,CG-4598,Home Office,East,New York,Technology,Machines,287.11,9,0.15,9.77
CA-1918,2023-11-21,2023-11-24,CG-3196,Corporate,South,Illinois,Furniture,Tables,250.91,8,0.13,50.48
CA-1919,2023-01-25,2023-02-01,CG-6443,Home Office,West,New York,Furniture,Bookcases,1202.29,9,0.05,129.05
CA-1920,2023-02-22,2023-02-26,CG-8822,Corporate,Central,California,Furniture,Tables,1225.97,8,0.12,165.11
CA-1921,2023-08-09,2023-08-10,CG-9500,Consumer,South,Ohio,Office Supplies,Supplies,285.88,4,0.23,33.41
CA-1922,2023-02-21,2023-03-02,CG-7875,Consumer,West,Michigan,Technology,Accessories,1175.66,4,0.27,-41.76
CA-1923,2023-12-02,2023-12-11,CG-3500,Corporate,East,Florida,Technology,Machines,705.28,2,0.02,199.12
CA-1924,2023-07-31,2023-08-02,CG-2860,Home Office,South,California,Technology,Phones,1648.36,7,0.26,110.06
CA-1925,2023-01-15,2023-01-18,CG-8232,Home Office,Central,New York,Office Supplies,Supplies,304.68,5,0.02,57.94
CA-1926,2023-10-09,2023-10-14,CG-5200,Home Office,East,Georgia,Office Supplies,Art,440.9,9,0.12,81.05
CA-1927,2023-07-03,2023-07-12,CG-6703,Corporate,Central,California,Technology,Accessories,1839.83,1,0.17,366.81
CA-1928,2023-05-20,2023-05-25,CG-1095,Consumer,West,Florida,Technology,Copiers,1104.59,3,0.19,175.97
CA-1929,2023-03-30,2023-04-06,CG-2417,Home Office,East,Georgia,Office Supplies,Art,448.35,6,0.12,28.69
CA-1930,2023-05-23,2023-05-31,CG-6120,Consumer,Central,Illinois,Furniture,Chairs,850.67,2,0.09,243.6
CA-1931,2023-03-01,2023-03-06,CG-6775,Home Office,Central,New York,Office Supplies,Supplies,254.78,2,0.11,31.4
CA-1932,2023-09-23,2023-09-25,CG-6660,Home Office,South,Ohio,Technology,Accessories,1817.87,3,0.17,184.33
CA-1933,2023-09-28,2023-10-05,CG-6604,Home Office,East,Ohio,Technology,Copiers,597.94,4,0.16,-31.99
CA-1934,2023-03-28,2023-04-01,CG-8701,Consumer,West,New York,Technology,Copiers,1291.19,6,0.21,24.54
CA-1935,2023-04-11,2023-04-18,CG-4536,Corporate,West,Florida,Office Supplies,Supplies,397.44,2,0.0,100.18
CA-1936,2023-03-31,2023-04-03,CG-1107,Home Office,Central,Michigan,Technology,Phones,1870.22,6,0.1,138.93
CA-1937,2023-06-14,2023-06-20,CG-5969,Corporate,South,Michigan,Furniture,Tables,808.52,2,0.2,23.24
CA-1938,2023-02-02,2023-02-07,CG-1818,Consumer,Central,California,Furniture,Tables,408.09,1,0.28,27.29
CA-1939,2023-05-01,2023-05-02,CG-8963,Corporate,Central,New York,Furniture,Bookcases,1140.67,8,0.14,90.69
CA-1940,2023-05-10,2023-05-19,CG-9651,Home Office,Central,Illinois,Furniture,Bookcases,939.11,7,0.08,80.13
CA-1941,2023-11-16,2023-11-25,CG-9823,Home Office,West,New York,Furniture,Bookcases,1091.03,5,0.06,299.06
CA-1942,2023-07-10,2023-07-19,CG-1404,Corporate,Central,Georgia,Technology,Machines,1408.46,9,0.07,285.12
CA-1943,2023-09-14,2023-09-19,CG-5799,Consumer,West,Ohio,Furniture,Chairs,1370.66,7,0.15,-49.37
CA-1944,2023-01-06,2023-01-11,CG-1540,Corporate,West,California,Office Supplies,Supplies,388.08,4,0.1,20.65
CA-1945,2023-01-19,2023-01-27,CG-1761,Home Office,West,Texas,Technology,Accessories,357.99,5,0.29,-13.11
CA-1946,2023-08-12,2023-08-16,CG-5710,Corporate,Central,Georgia,Office Supplies,Storage,87.34,3,0.15,4.71
CA-1947,2023-02-19,2023-02-25,CG-4270,Corporate,Central,Michigan,Office Supplies,Art,386.25,8,0.05,97.87
CA-1948,2023-03-21,2023-03-28,CG-5335,Home Office,East,Ohio,Furniture,Chairs,1093.04,5,0.23,-36.74
CA-1949,2023-01-24,2023-01-30,CG-5791,Corporate,Central,Michigan,Technology,Machines,446.1,6,0.25,10.01
CA-1950,2023-01-27,2023-02-02,CG-8795,Corporate,East,Georgia,Furniture,Bookcases,532.3,5,0.24,50.84
CA-1951,2023-05-21,2023-05-23,CG-5756,Corporate,West,California,Office Supplies,Supplies,71.82,5,0.28,1.24
CA-1952,2023-09-23,2023-09-28,CG-5840,Consumer,East,Illinois,Technology,Phones,1441.68,8,0.06,79.39
CA-1953,2023-04-04,2023-04-11,CG-9348,Home Office,East,Texas,Office Supplies,Art,413.85,5,0.13,59.7
CA-1954,2023-12-09,2023-12-11,CG-3063,Home Office,South,Illinois,Technology,Machines,207.85,1,0.28,21.11
CA-1955,2023-02-13,2023-02-21,CG-9759,Corporate,East,Florida,Furniture,Bookcases,659.06,4,0.12,22.24
CA-1956,2023-02-01,2023-02-08,CG-2786,Consumer,South,California,Office Supplies,Storage,46.8,7,0.1,2.34
CA-1957,2023-03-25,2023-03-27,CG-5861,Home Office,Central,New York,Office Supplies,Art,346.81,9,0.04,63.85
CA-1958,2023-04-05,2023-04-06,CG-6624,Consumer,West,Michigan,Furniture,Chairs,899.19,9,0.01,245.57
CA-1959,2023-06-15,2023-06-16,CG-7437,Corporate,South,Ohio,Office Supplies,Storage,70.5,4,0.22,-6.06
CA-1960,2023-11-02,2023-11-06,CG-4093,Consumer,Central,Michigan,Furniture,Tables,1158.11,4,0.12,280.32
CA-1961,2023-12-09,2023-12-17,CG-3913,Consumer,South,New York,Office Supplies,Storage,466.1,4,0.08,63.46
CA-1962,2023-09-20,2023-09-26,CG-8694,Consumer,West,Florida,Office Supplies,Art,285.37,2,0.1,66.55
CA-1963,2023-08-11,2023-08-20,CG-3922,Home Office,East,Illinois,Furniture,Chairs,1026.13,5,0.16,-3.54
CA-1964,2023-12-09,2023-12-10,CG-7101,Consumer,South,California,Office Supplies,Art,140.0,1,0.17,4.53
CA-1965,2023-03-18,2023-03-25,CG-8074,Consumer,South,California,Furniture,Furnishings,992.42,3,0.28,62.14
CA-1966,2023-06-28,2023-07-02,CG-2614,Home Office,Central,Michigan,Technology,Copiers,1913.18,1,0.11,299.73
CA-1967,2023-03-02,2023-03-03,CG-6733,Consumer,South,Texas,Office Supplies,Storage,270.75,9,0.17,20.57
CA-1968,2023-07-25,2023-07-26,CG-9301,Consumer,South,California,Furniture,Chairs,226.16,6,0.03,70.73
CA-1969,2023-05-18,2023-05-21,CG-8229,Home Office,South,Florida,Technology,Copiers,750.04,9,0.15,142.58
CA-1970,2023-09-20,2023-09-27,CG-3293,Corporate,Central,Texas,Office Supplies,Art,284.57,4,0.16,17.46
CA-1971,2023-03-22,2023-03-28,CG-1171,Consumer,Central,Texas,Furniture,Furnishings,293.57,5,0.29,-33.99
CA-1972,2023-09-22,2023-09-25,CG-9945,Corporate,East,Illinois,Office Supplies,Supplies,477.03,2,0.28,-41.0
CA-1973,2023-02-23,2023-03-03,CG-9998,Home Office,South,California,Furniture,Tables,1418.29,7,0.07,133.77
CA-1974,2023-02-22,2023-03-02,CG-3460,Home Office,Central,Michigan,Technology,Machines,656.12,9,0.26,-50.8
CA-1975,2023-06-14,2023-06-20,CG-3655,Home Office,Central,Michigan,Technology,Machines,1611.54,7,0.01,590.62
CA-1976,2023-08-15,2023-08-16,CG-5735,Home Office,East,Illinois,Furniture,Chairs,658.66,5,0.24,-84.52
CA-1977,2023-05-04,2023-05-06,CG-5215,Consumer,East,Texas,Technology,Phones,1769.79,9,0.03,628.44
CA-1978,2023-03-11,2023-03-14,CG-2656,Home Office,East,Georgia,Office Supplies,Supplies,152.73,1,0.24,-1.54
CA-1979,2023-04-19,2023-04-26,CG-5395,Corporate,West,Florida,Technology,Accessories,1029.86,1,0.19,84.02
CA-1980,2023-05-16,2023-05-23,CG-6487,Home Office,East,Illinois,Office Supplies,Art,332.15,1,0.27,15.89
CA-1981,2023-12-12,2023-12-20,CG-3459,Home Office,Central,California,Furniture,Furnishings,1144.58,7,0.2,-32.15
CA-1982,2023-04-07,2023-04-14,CG-9167,Corporate,Central,Illinois,Technology,Machines,1889.77,5,0.01,267.73
CA-1983,2023-04-05,2023-04-14,CG-8849,Consumer,West,Texas,Office Supplies,Labels,276.3,2,0.04,57.58
CA-1984,2023-02-16,2023-02-21,CG-6819,Consumer,West,Florida,Furniture,Tables,1372.57,2,0.28,-109.72
CA-1985,2023-12-21,2023-12-22,CG-6181,Home Office,South,Michigan,Furniture,Chairs,499.88,7,0.13,-11.22
CA-1986,2023-09-30,2023-10-05,CG-2141,Home Office,West,Texas,Technology,Accessories,1882.37,3,0.13,176.13
CA-1987,2023-06-03,2023-06-04,CG-5030,Corporate,West,Ohio,Technology,Phones,200.1,1,0.24,25.4
CA-1988,2023-06-29,2023-07-08,CG-4469,Corporate,East,New York,Office Supplies,Supplies,84.99,1,0.12,20.32
CA-1989,2023-04-22,2023-04-25,CG-1521,Consumer,West,Ohio,Office Supplies,Labels,346.61,3,0.11,20.75
CA-1990,2023-12-21,2023-12-24,CG-7339,Home Office,Central,Ohio,Technology,Accessories,644.53,6,0.04,57.79
CA-1991,2023-02-02,2023-02-10,CG-5179,Corporate,South,New York,Technology,Copiers,1137.49,9,0.04,106.31
CA-1992,2023-06-05,2023-06-12,CG-3082,Home Office,East,Michigan,Technology,Copiers,233.99,5,0.12,-4.66
CA-1993,2023-02-16,2023-02-22,CG-8803,Consumer,East,Texas,Technology,Copiers,539.96,5,0.06,71.54
CA-1994,2023-10-06,2023-10-09,CG-3306,Corporate,Central,Ohio,Technology,Accessories,1594.75,6,0.08,407.04
CA-1995,2023-09-23,2023-10-01,CG-3430,Consumer,Central,New York,Technology,Copiers,704.24,2,0.09,115.24
CA-1996,2023-01-16,2023-01-23,CG-9015,Corporate,West,Michigan,Furniture,Furnishings,506.4,8,0.08,159.84
CA-1997,2023-12-15,2023-12-19,CG-8422,Corporate,West,Michigan,Office Supplies,Storage,468.05,9,0.22,29.77
CA-1998,2023-08-16,2023-08-18,CG-5162,Consumer,West,Ohio,Technology,Machines,1232.58,6,0.27,113.45
CA-1999,2023-10-31,2023-11-04,CG-3369,Consumer,Central,California,Technology,Phones,1723.76,8,0.02,232.06
